Elisabeth Weinschenk,Johan Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to children list of 'Johan Buddenbrook' should  fail
because Elisabeth Weinschenk is in children's line of Johan Buddenbrook"
Elisabeth Weinschenk,Johan Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to children list of 'Johan Buddenbrook' should  fail
because Elisabeth Weinschenk has already two other parents : [Erika Gruenlich, Hugo Weinschenk]"
Gisela Buddenbrook,Johan Buddenbrook,true,"Adding 'Gisela Buddenbrook' to children list of 'Johan Buddenbrook' should  fail
because Gisela Buddenbrook is in children's line of Johan Buddenbrook"
Gisela Buddenbrook,Johan Buddenbrook,true,"Adding 'Gisela Buddenbrook' to children list of 'Johan Buddenbrook' should  fail
because Gisela Buddenbrook has already two other parents : [Christian Buddenbrook, Aline Puvogel]"
Elisabeth (Bethsy) Kroeger,Johan Buddenbrook,true,"Adding 'Elisabeth (Bethsy) Kroeger' to children list of 'Johan Buddenbrook' should  fail
because Elisabeth (Bethsy) Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Justus Kroeger,Johan Buddenbrook,true,"Adding 'Justus Kroeger' to children list of 'Johan Buddenbrook' should  fail
because Justus Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Jakob Kroeger,Johan Buddenbrook,true,"Adding 'Jakob Kroeger' to children list of 'Johan Buddenbrook' should  fail
because Jakob Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Juergen Kroeger,Johan Buddenbrook,true,"Adding 'Juergen Kroeger' to children list of 'Johan Buddenbrook' should  fail
because Juergen Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Alien Alien,Alien Alien,true,"Adding 'Alien Alien' to children list of 'Alien Alien' should  fail
because Persons are equal."
Gotthold Buddenbrook,Alien Alien,true,"Adding 'Gotthold Buddenbrook' to children list of 'Alien Alien' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]"
Frederike Buddenbrook,Alien Alien,true,"Adding 'Frederike Buddenbrook' to children list of 'Alien Alien' should  fail
because Frederike Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Henriette Buddenbrook,Alien Alien,true,"Adding 'Henriette Buddenbrook' to children list of 'Alien Alien' should  fail
because Henriette Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Pfiffi Buddenbrook,Alien Alien,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Alien Alien' should  fail
because Pfiffi Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Olly Buddenbrook,Alien Alien,true,"Adding 'Olly Buddenbrook' to children list of 'Alien Alien' should  fail
because Olly Buddenbrook has already two other parents : [Johann Buddenbrook, Antoinette Duchamps]"
Johann (Jean) Buddenbrook,Alien Alien,true,"Adding 'Johann (Jean) Buddenbrook' to children list of 'Alien Alien' should  fail
because Johann (Jean) Buddenbrook has already two other parents : [Johann Buddenbrook, Antoinette Duchamps]"
Thomas Buddenbrook,Alien Alien,true,"Adding 'Thomas Buddenbrook' to children list of 'Alien Alien' should  fail
because Thomas Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Antonie (Tony) Buddenbrook,Alien Alien,true,"Adding 'Antonie (Tony) Buddenbrook' to children list of 'Alien Alien' should  fail
because Antonie (Tony) Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Christian Buddenbrook,Alien Alien,true,"Adding 'Christian Buddenbrook' to children list of 'Alien Alien' should  fail
because Christian Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Clara Buddenbrook,Alien Alien,true,"Adding 'Clara Buddenbrook' to children list of 'Alien Alien' should  fail
because Clara Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Hanno Buddenbrook,Alien Alien,true,"Adding 'Hanno Buddenbrook' to children list of 'Alien Alien' should  fail
because Hanno Buddenbrook has already two other parents : [Thomas Buddenbrook, Gerda Arnoldsen]"
Erika Gruenlich,Alien Alien,true,"Adding 'Erika Gruenlich' to children list of 'Alien Alien' should  fail
because Erika Gruenlich has already two other parents : [Antonie (Tony) Buddenbrook, Bendix Gruenlich]"
Elisabeth Weinschenk,Alien Alien,true,"Adding 'Elisabeth Weinschenk' to children list of 'Alien Alien' should  fail
because Elisabeth Weinschenk has already two other parents : [Erika Gruenlich, Hugo Weinschenk]"
Gisela Buddenbrook,Alien Alien,true,"Adding 'Gisela Buddenbrook' to children list of 'Alien Alien' should  fail
because Gisela Buddenbrook has already two other parents : [Christian Buddenbrook, Aline Puvogel]"
Elisabeth (Bethsy) Kroeger,Alien Alien,true,"Adding 'Elisabeth (Bethsy) Kroeger' to children list of 'Alien Alien' should  fail
because Elisabeth (Bethsy) Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Justus Kroeger,Alien Alien,true,"Adding 'Justus Kroeger' to children list of 'Alien Alien' should  fail
because Justus Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Jakob Kroeger,Alien Alien,true,"Adding 'Jakob Kroeger' to children list of 'Alien Alien' should  fail
because Jakob Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Juergen Kroeger,Alien Alien,true,"Adding 'Juergen Kroeger' to children list of 'Alien Alien' should  fail
because Juergen Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Johan Buddenbrook,Johann Buddenbrook,true,"Adding 'Johan Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Johan Buddenbrook is already parent of Johann Buddenbrook"
Johan Buddenbrook,Johann Buddenbrook,true,"Adding 'Johan Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Johann Buddenbrook"
Alien Alien,Johann Buddenbrook,false,"Adding 'Alien Alien' to children list of 'Johann Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Persons are equal."
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is already sibling of Johann Buddenbrook"
Bernhard Buddenbrook,Johann Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Bernhard Buddenbrook is already sibling of Johann Buddenbrook"
Josephine Buddenbrook,Johann Buddenbrook,true,"Adding 'Josephine Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Josephine Buddenbrook is already spouse of Johann Buddenbrook"
Antoinette Duchamps,Johann Buddenbrook,true,"Adding 'Antoinette Duchamps' to children list of 'Johann Buddenbrook' should  fail
because Antoinette Duchamps is already spouse of Johann Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is already child of Johann Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Johann Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Johann Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Johann Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Johann Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is already child of Johann Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is in children's line of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is already child of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is in children's line of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is in children's line of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is in children's line of Johann Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is in children's line of Johann Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is in children's line of Johann Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook is in children's line of Johann Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook has already two other parents : [Thomas Buddenbrook, Gerda Arnoldsen]"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to children list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is in children's line of Johann Buddenbrook"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to children list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich has already two other parents : [Antonie (Tony) Buddenbrook, Bendix Gruenlich]"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to children list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk is in children's line of Johann Buddenbrook"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to children list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk has already two other parents : [Erika Gruenlich, Hugo Weinschenk]"
Gisela Buddenbrook,Johann Buddenbrook,true,"Adding 'Gisela Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Gisela Buddenbrook is in children's line of Johann Buddenbrook"
Gisela Buddenbrook,Johann Buddenbrook,true,"Adding 'Gisela Buddenbrook' to children list of 'Johann Buddenbrook' should  fail
because Gisela Buddenbrook has already two other parents : [Christian Buddenbrook, Aline Puvogel]"
Elisabeth (Bethsy) Kroeger,Johann Buddenbrook,true,"Adding 'Elisabeth (Bethsy) Kroeger' to children list of 'Johann Buddenbrook' should  fail
because Elisabeth (Bethsy) Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Justus Kroeger,Johann Buddenbrook,true,"Adding 'Justus Kroeger' to children list of 'Johann Buddenbrook' should  fail
because Justus Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Jakob Kroeger,Johann Buddenbrook,true,"Adding 'Jakob Kroeger' to children list of 'Johann Buddenbrook' should  fail
because Jakob Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Juergen Kroeger,Johann Buddenbrook,true,"Adding 'Juergen Kroeger' to children list of 'Johann Buddenbrook' should  fail
because Juergen Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Johan Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johan Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Johan Buddenbrook is already parent of Bernhard Buddenbrook"
Johan Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johan Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Bernhard Buddenbrook"
Alien Alien,Bernhard Buddenbrook,false,"Adding 'Alien Alien' to children list of 'Bernhard Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johann Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Johann Buddenbrook is already sibling of Bernhard Buddenbrook"
Bernhard Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Persons are equal."
Bernhard Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Bernhard Buddenbrook is already sibling of Bernhard Buddenbrook"
Gotthold Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]"
Frederike Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Frederike Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Frederike Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Henriette Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Henriette Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Henriette Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Pfiffi Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Pfiffi Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Olly Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Olly Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Olly Buddenbrook has already two other parents : [Johann Buddenbrook, Antoinette Duchamps]"
Johann (Jean) Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Johann (Jean) Buddenbrook has already two other parents : [Johann Buddenbrook, Antoinette Duchamps]"
Klothilde Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Klothilde Buddenbrook is already child of Bernhard Buddenbrook"
Klothilde Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Klothilde Buddenbrook is in children's line of Bernhard Buddenbrook"
Thomas Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Thomas Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Thomas Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Antonie (Tony) Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Christian Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Christian Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Christian Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Clara Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Clara Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Clara Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Hanno Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Hanno Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Hanno Buddenbrook has already two other parents : [Thomas Buddenbrook, Gerda Arnoldsen]"
Erika Gruenlich,Bernhard Buddenbrook,true,"Adding 'Erika Gruenlich' to children list of 'Bernhard Buddenbrook' should  fail
because Erika Gruenlich has already two other parents : [Antonie (Tony) Buddenbrook, Bendix Gruenlich]"
Elisabeth Weinschenk,Bernhard Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to children list of 'Bernhard Buddenbrook' should  fail
because Elisabeth Weinschenk has already two other parents : [Erika Gruenlich, Hugo Weinschenk]"
Gisela Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Gisela Buddenbrook' to children list of 'Bernhard Buddenbrook' should  fail
because Gisela Buddenbrook has already two other parents : [Christian Buddenbrook, Aline Puvogel]"
Elisabeth (Bethsy) Kroeger,Bernhard Buddenbrook,true,"Adding 'Elisabeth (Bethsy) Kroeger' to children list of 'Bernhard Buddenbrook' should  fail
because Elisabeth (Bethsy) Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Justus Kroeger,Bernhard Buddenbrook,true,"Adding 'Justus Kroeger' to children list of 'Bernhard Buddenbrook' should  fail
because Justus Kroeger has already two other parents : [Leberecht Kroeger, Catharina Kroeger]"
Jakob Kroeger,Bernhard Buddenbrook,true,"Adding 'Jakob Kroeger' to children list of 'Bernhard Buddenbrook' should  fail
because Jakob Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Juergen Kroeger,Bernhard Buddenbrook,true,"Adding 'Juergen Kroeger' to children list of 'Bernhard Buddenbrook' should  fail
because Juergen Kroeger has already two other parents : [Rosalie Overdiek, Justus Kroeger]"
Alien Alien,Josephine Buddenbrook,false,"Adding 'Alien Alien' to children list of 'Josephine Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Josephine Buddenbrook,true,"Adding 'Johann Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Johann Buddenbrook is already spouse of Josephine Buddenbrook"
Josephine Buddenbrook,Josephine Buddenbrook,true,"Adding 'Josephine Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Persons are equal."
Gotthold Buddenbrook,Josephine Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Gotthold Buddenbrook is already child of Josephine Buddenbrook"
Gotthold Buddenbrook,Josephine Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Josephine Buddenbrook"
Frederike Buddenbrook,Josephine Buddenbrook,true,"Adding 'Frederike Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Josephine Buddenbrook"
Frederike Buddenbrook,Josephine Buddenbrook,true,"Adding 'Frederike Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Frederike Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Henriette Buddenbrook,Josephine Buddenbrook,true,"Adding 'Henriette Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Josephine Buddenbrook"
Henriette Buddenbrook,Josephine Buddenbrook,true,"Adding 'Henriette Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Henriette Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Pfiffi Buddenbrook,Josephine Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Josephine Buddenbrook"
Pfiffi Buddenbrook,Josephine Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to children list of 'Josephine Buddenbrook' should  fail
because Pfiffi Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
