Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is in parental line of Johann Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Johann Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook is in parental line of Johann Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Johann Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook is in parental line of Johann Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Johann Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook is in parental line of Johann Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Johann Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is in parental line of Johann Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is in children's line of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is in parental line of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is in children's line of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is in parental line of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is in children's line of Johann Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is in parental line of Johann Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is in children's line of Johann Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is in parental line of Johann Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is in children's line of Johann Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is in parental line of Johann Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is in children's line of Johann Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook is in parental line of Johann Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook is in children's line of Johann Buddenbrook"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to siblings list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is in parental line of Johann Buddenbrook"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to siblings list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is in children's line of Johann Buddenbrook"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to siblings list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk is in parental line of Johann Buddenbrook"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to siblings list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk is in children's line of Johann Buddenbrook"
Gisela Buddenbrook,Johann Buddenbrook,true,"Adding 'Gisela Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Gisela Buddenbrook is in parental line of Johann Buddenbrook"
Gisela Buddenbrook,Johann Buddenbrook,true,"Adding 'Gisela Buddenbrook' to siblings list of 'Johann Buddenbrook' should  fail
because Gisela Buddenbrook is in children's line of Johann Buddenbrook"
Johan Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johan Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Bernhard Buddenbrook"
Johan Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johan Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Johan Buddenbrook is in children's line of Bernhard Buddenbrook"
Alien Alien,Bernhard Buddenbrook,false,"Adding 'Alien Alien' to siblings list of 'Bernhard Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Johann Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Johann Buddenbrook is already sibling of Bernhard Buddenbrook"
Bernhard Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Persons are equal."
Bernhard Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Bernhard Buddenbrook is already sibling of Bernhard Buddenbrook"
Klothilde Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Klothilde Buddenbrook is in parental line of Bernhard Buddenbrook"
Klothilde Buddenbrook,Bernhard Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to siblings list of 'Bernhard Buddenbrook' should  fail
because Klothilde Buddenbrook is in children's line of Bernhard Buddenbrook"
Alien Alien,Josephine Buddenbrook,false,"Adding 'Alien Alien' to siblings list of 'Josephine Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Josephine Buddenbrook,true,"Adding 'Johann Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Johann Buddenbrook is already spouse of Josephine Buddenbrook"
Josephine Buddenbrook,Josephine Buddenbrook,true,"Adding 'Josephine Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Persons are equal."
Gotthold Buddenbrook,Josephine Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Gotthold Buddenbrook is in parental line of Josephine Buddenbrook"
Gotthold Buddenbrook,Josephine Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Josephine Buddenbrook"
Frederike Buddenbrook,Josephine Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Frederike Buddenbrook is in parental line of Josephine Buddenbrook"
Frederike Buddenbrook,Josephine Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Josephine Buddenbrook"
Henriette Buddenbrook,Josephine Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Henriette Buddenbrook is in parental line of Josephine Buddenbrook"
Henriette Buddenbrook,Josephine Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Josephine Buddenbrook"
Pfiffi Buddenbrook,Josephine Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Pfiffi Buddenbrook is in parental line of Josephine Buddenbrook"
Pfiffi Buddenbrook,Josephine Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Josephine Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Josephine Buddenbrook"
Alien Alien,Antoinette Duchamps,false,"Adding 'Alien Alien' to siblings list of 'Antoinette Duchamps' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Antoinette Duchamps,true,"Adding 'Johann Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Johann Buddenbrook is already spouse of Antoinette Duchamps"
Antoinette Duchamps,Antoinette Duchamps,true,"Adding 'Antoinette Duchamps' to siblings list of 'Antoinette Duchamps' should  fail
because Persons are equal."
Olly Buddenbrook,Antoinette Duchamps,true,"Adding 'Olly Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Olly Buddenbrook is in parental line of Antoinette Duchamps"
Olly Buddenbrook,Antoinette Duchamps,true,"Adding 'Olly Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Olly Buddenbrook is in children's line of Antoinette Duchamps"
Johann (Jean) Buddenbrook,Antoinette Duchamps,true,"Adding 'Johann (Jean) Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Johann (Jean) Buddenbrook is in parental line of Antoinette Duchamps"
Johann (Jean) Buddenbrook,Antoinette Duchamps,true,"Adding 'Johann (Jean) Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Johann (Jean) Buddenbrook is in children's line of Antoinette Duchamps"
Thomas Buddenbrook,Antoinette Duchamps,true,"Adding 'Thomas Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Thomas Buddenbrook is in parental line of Antoinette Duchamps"
Thomas Buddenbrook,Antoinette Duchamps,true,"Adding 'Thomas Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Thomas Buddenbrook is in children's line of Antoinette Duchamps"
Antonie (Tony) Buddenbrook,Antoinette Duchamps,true,"Adding 'Antonie (Tony) Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Antonie (Tony) Buddenbrook is in parental line of Antoinette Duchamps"
Antonie (Tony) Buddenbrook,Antoinette Duchamps,true,"Adding 'Antonie (Tony) Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Antonie (Tony) Buddenbrook is in children's line of Antoinette Duchamps"
Christian Buddenbrook,Antoinette Duchamps,true,"Adding 'Christian Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Christian Buddenbrook is in parental line of Antoinette Duchamps"
Christian Buddenbrook,Antoinette Duchamps,true,"Adding 'Christian Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Christian Buddenbrook is in children's line of Antoinette Duchamps"
Clara Buddenbrook,Antoinette Duchamps,true,"Adding 'Clara Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Clara Buddenbrook is in parental line of Antoinette Duchamps"
Clara Buddenbrook,Antoinette Duchamps,true,"Adding 'Clara Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Clara Buddenbrook is in children's line of Antoinette Duchamps"
Hanno Buddenbrook,Antoinette Duchamps,true,"Adding 'Hanno Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Hanno Buddenbrook is in parental line of Antoinette Duchamps"
Hanno Buddenbrook,Antoinette Duchamps,true,"Adding 'Hanno Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Hanno Buddenbrook is in children's line of Antoinette Duchamps"
Erika Gruenlich,Antoinette Duchamps,true,"Adding 'Erika Gruenlich' to siblings list of 'Antoinette Duchamps' should  fail
because Erika Gruenlich is in parental line of Antoinette Duchamps"
Erika Gruenlich,Antoinette Duchamps,true,"Adding 'Erika Gruenlich' to siblings list of 'Antoinette Duchamps' should  fail
because Erika Gruenlich is in children's line of Antoinette Duchamps"
Elisabeth Weinschenk,Antoinette Duchamps,true,"Adding 'Elisabeth Weinschenk' to siblings list of 'Antoinette Duchamps' should  fail
because Elisabeth Weinschenk is in parental line of Antoinette Duchamps"
Elisabeth Weinschenk,Antoinette Duchamps,true,"Adding 'Elisabeth Weinschenk' to siblings list of 'Antoinette Duchamps' should  fail
because Elisabeth Weinschenk is in children's line of Antoinette Duchamps"
Gisela Buddenbrook,Antoinette Duchamps,true,"Adding 'Gisela Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Gisela Buddenbrook is in parental line of Antoinette Duchamps"
Gisela Buddenbrook,Antoinette Duchamps,true,"Adding 'Gisela Buddenbrook' to siblings list of 'Antoinette Duchamps' should  fail
because Gisela Buddenbrook is in children's line of Antoinette Duchamps"
Johan Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Johan Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Gotthold Buddenbrook"
Johan Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Johan Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Johan Buddenbrook is in children's line of Gotthold Buddenbrook"
Alien Alien,Gotthold Buddenbrook,false,"Adding 'Alien Alien' to siblings list of 'Gotthold Buddenbrook' should NOT fail
because Aspirant is alien"
Johann Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Johann Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Gotthold Buddenbrook"
Johann Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Johann Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Johann Buddenbrook is in children's line of Gotthold Buddenbrook"
Josephine Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Josephine Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Josephine Buddenbrook is in parental line of Gotthold Buddenbrook"
Josephine Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Josephine Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Josephine Buddenbrook is in children's line of Gotthold Buddenbrook"
Gotthold Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Persons are equal."
Gotthold Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook is already sibling of Gotthold Buddenbrook"
Rosalie Stuewing,Gotthold Buddenbrook,true,"Adding 'Rosalie Stuewing' to siblings list of 'Gotthold Buddenbrook' should  fail
because Rosalie Stuewing is already spouse of Gotthold Buddenbrook"
Frederike Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Frederike Buddenbrook is in parental line of Gotthold Buddenbrook"
Frederike Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Gotthold Buddenbrook"
Frederike Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Frederike Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Frederike Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Henriette Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Henriette Buddenbrook is in parental line of Gotthold Buddenbrook"
Henriette Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Gotthold Buddenbrook"
Henriette Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Henriette Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Henriette Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Pfiffi Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Pfiffi Buddenbrook is in parental line of Gotthold Buddenbrook"
Pfiffi Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Gotthold Buddenbrook"
Pfiffi Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Pfiffi Buddenbrook has already two other parents : [Gotthold Buddenbrook, Rosalie Stuewing]"
Olly Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Olly Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Olly Buddenbrook is already sibling of Gotthold Buddenbrook"
Johann (Jean) Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is already sibling of Gotthold Buddenbrook"
Thomas Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Thomas Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Thomas Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Antonie (Tony) Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Antonie (Tony) Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
Christian Buddenbrook,Gotthold Buddenbrook,true,"Adding 'Christian Buddenbrook' to siblings list of 'Gotthold Buddenbrook' should  fail
because Gotthold Buddenbrook has already two other parents : [Josephine Buddenbrook, Johann Buddenbrook]
Christian Buddenbrook has already two other parents : [Johann (Jean) Buddenbrook, Elisabeth (Bethsy) Kroeger]"
